ID,Name,Type,Specialty,Locality,Address,Lat,Lng,Zone,Phone,Email,Website
d41ec666-5859-461c-83b6-61662cc222c1,Shivam Homeo Pharmacy,PHARMACY,,Ranital Chowk,"Ranital Chowk, Patrakar Colony, Yadav Colony, Jabalpur, Madhya Pradesh 482002",23.1709713,79.923715,Napier Town,094253 23196,,
395d627c-d1af-4d55-99b3-ad6d9ed4c539,Homoeoheal Distributor,HOMEOPATHY_CLINIC,,Singhai Market,"Shop No. 2 , Singhai Market, Chowk, Garha Rd, Yadav Colony, Jabalpur, Madhya Pradesh 482002",23.1682397,79.9149959,Napier Town,094797 60518,,https://www.homoeoheal.com/
9c734a00-f3c3-453b-92ec-3c4359fa23af,Sarvodaya Dharmarth Homeopathic Clinic (Dr. Shankar Sahu),HOMEOPATHY_CLINIC,,New Adarsh Colony,"New Adarsh Colony, MR-4 Rd, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1704083,79.9101185,Napier Town,088896 09843,drshankarsahu@gmail.com,http://jabalpurhelpline.com/sarvodaya-dharmarth-homeopathic-clinic
47c38836-4e67-4ee0-a72e-31e1c0c889cf,Dr.Abhishek kehari. Homeopathic clinic,HOMEOPATHY_CLINIC,,Nehru Ward,"Nehru Ward, 82/1 D, Usha Mitra Marg, BeoharBagh, Jabalpur, Madhya Pradesh 482001",23.1731722,79.946694,Napier Town,098261 51473,,
8fe33279-abf6-4319-8382-f82f5aa15898,Dr. Madhuri Mishra's Homeopathic Wellness Clinic,HOMEOPATHY_CLINIC,,Suvidha Market,"Shop no. 6, Suvidha Market, Shakti Nagar, Jabalpur, Madhya Pradesh 482001",23.1472351,79.9150981,Napier Town,099264 33663,,
5e29fcf5-1a0b-406f-ba74-2c8780e9a02e,The ghai homeo pharmacy,PHARMACY,,naya bazar,"naya bazar, supermarket, infront of vinay book sudan, 11/1, near Malaviya Chowk, Ganjipura, Jabalpur, Madhya Pradesh 482002",23.1709161,79.9317395,Napier Town,,,
b17d19a7-a320-4d0f-b7f8-7cca7fbe83e5,Aditya Multi Specialty Homeopathic Clinic,MULTISPECIALTY_HOSPITAL,,Shakti Nagar,"New, Shakti Nagar, Jabalpur, Madhya Pradesh 482001",23.1452221,79.9098448,Madan Mahal,098263 88443,,
020f5984-e1a2-4578-85cf-2db1cd67772d,Dr. Nandi homeopathy,HOMEOPATHY_CLINIC,,Ratan Nagar,"4WW7+Q6P, Ratan Nagar, Shakti Nagar, Jabalpur, Madhya Pradesh 482001",23.146972,79.9130919,Madan Mahal,,,
f446c3fc-d761-4f2d-b458-fd9693fc2127,Sharma Homoeo Pharmacy and Clinic (Dr. Rita Sharma),PHARMACY,,Usrethe market,"Shop No. 2, Usrethe market, Maharajpur Rd, in front of gate no. 4, JKVV, Suhagi, Jabalpur, Madhya Pradesh 482004",23.2185913,79.9580481,Madan Mahal,079879 43752,rshomeo3537@gmail.com,https://www.apnabusinesscard.com/Sharma-Homoeo-Pharmacy-and-Clinic
2fdc0243-434c-4fcf-bb5d-83c2f2e027bd,Dr Pradeep Soni Divya Electro Homeo Clinic Jabalpur,HOMEOPATHY_CLINIC,,Devtaal Rd,"2 Divya Clinic, Devtaal Rd, Garha, Jabalpur, Madhya Pradesh 482001",23.1526896,79.9037727,Madan Mahal,094073 39826,,
d2322571-8fca-4b56-a22d-b29dae383c71,Matra chhaya Homoeopathy Clinic and PharmacyDr. Lokesh Khairwar,PHARMACY,,Dhanvantari Nagar,"Community Hall Square, Near, Dhanvantari Nagar, Jabalpur, Madhya Pradesh 482003",23.1604097,79.8733162,Madan Mahal,078989 45293,lokeshkhairwar96@gmail.com,https://www.apnabusinesscard.com/Matrachhaya-Homoeopathic-Clinic-and-Pharmacy
0ac8f9df-b970-435c-8aec-a0a1f0b36c34,Dr Ajay Homeopathic Clinic - Tripuri Medicos Jabalpur,PHARMACY,,Tripuri Chowk,"Tripuri Chowk, in front of Garha, Medical College Colony, Thana, Jabalpur, Madhya Pradesh 482002",23.1565101,79.8898925,Madan Mahal,084351 06565,,https://dr-ajay-homeopathic.grexa.site/
9a206d0e-8a0d-48b8-a71c-90313ed32a73,Vanshika Homeo Pharmacy,PHARMACY,,Madan Mahal Railway Station Rd,"Madan Mahal Railway Station Rd, Cheevani Phamad Nagar, Jabalpur, Madhya Pradesh 482001",23.157099,79.9191649,Madan Mahal,093006 31621,man037vyas@gmail.com,http://jabalpurhelpline.com/vanshika-homoeo-pharmacy-and-clinic
f0771c48-b0fd-44eb-9833-8e79a52b1ed0,"Dr Gunja Gupta(BHMS, CCH, MA Psychology)",PSYCHIATRY_CLINIC,,near Kachnar City Road,"R35, in front of 90 Quarters, near Kachnar City Road, Vijay Nagar, Jabalpur, Raksha, Madhya Pradesh 482002",23.189386,79.9036067,Madan Mahal,098276 09189,,
1ba1ccbc-2878-46e5-b990-4c5bd8ee179f,MAA NARMADA HOMOEO PHARMACY,PHARMACY,,FRONT OF KHANDELWAL MARKETING (FURNITURE,"FRONT OF KHANDELWAL MARKETING (FURNITURE, Jabalpur raddi chowki, Saif Nagar, Anand Nagar, Adhartal, Jabalpur, Madhya Pradesh 482002",23.1952544,79.9420232,Madan Mahal,070476 40238,,
78e32bc8-00d9-4eb6-b9ae-eae75ad1844b,Citizen Homeo Pharmacy,PHARMACY,,Sarvodaya Nagar,"5WP8+PMR, Sarvodaya Nagar, Jabalpur, Madhya Pradesh 482002",23.1868629,79.9166351,Madan Mahal,0761 405 4954,,
e0d054c0-d1b7-4a67-90a4-8b41fd04d267,Dr.Seema Sharma.... sharda homoeo clinic,HOMEOPATHY_CLINIC,,Gandhi nagar,"Gandhi nagar, Kanchanpur, Jabalpur, Madhya Pradesh 482004",23.1997152,79.9716821,Madan Mahal,,,
0e5e1109-36ee-405e-bc26-94bf81ac72b4,Maa Tara Homoeopathy Pharmacy & Clinic,PHARMACY,,Krishi Upaj Mandi Market,"N-3, Krishi Upaj Mandi Market, Shivnagar Face, near Vatshala Apartment, Vijay Nagar, Jabalpur, Madhya Pradesh 482002",23.1885709,79.9196817,Madan Mahal,089074 03406,maatarahomoeopathy@gmail.com,http://jabalpurhelpline.com/maa-tara-homoeopathy
8d8f25b6-f75a-4e3d-9688-1257477f688c,श्री होम्योपैथीक सदन,GENERAL_CLINIC,,Gorakhpur Rd,"Gorakhpur Rd, Gorakhpur, Jabalpur, Madhya Pradesh 482001",23.1527581,79.9329716,Gorakhpur,,,
6cb02f83-a693-46aa-a2eb-877028719c57,Shubham Homeopathic Pharmacy and Clinic,PHARMACY,,Ravindra Nagar Rd,"5WXW+VR3, Ravindra Nagar Rd, Jai Prakash Nagar, Adhartal, Jabalpur, Madhya Pradesh 482004",23.1996396,79.9470445,Adhartal,098263 59454,,
f285fef7-859d-4259-bc2f-a8d19a56ed45,Dr Pavan kumar Pandey (M. D) Homoeopathy Pandey homoeopathic clinic,HOMEOPATHY_CLINIC,,Pandey homoeopathic clinic Adhartal main road symbiosis school and kajal bhaaya hospital ke,"Pandey homoeopathic clinic Adhartal main road symbiosis school and kajal bhaaya hospital ke, samne wali gali, Jabalpur, Madhya Pradesh 482004",23.199087,79.947433,Adhartal,094245 87682,,
cbfe9bfc-59f6-41d8-a47e-3b6cc1e6b162,Suryavamshi Homeo Pharmacy,PHARMACY,,Anand Nagar,"Anand Nagar, Adhartal, Jabalpur, Madhya Pradesh 482004",23.1965625,79.9433125,Adhartal,094258 64116,,
107720a8-94f5-4560-bd17-82c9f39298e5,Homeopathy Clinic,HOMEOPATHY_CLINIC,,Alok Nagar,"6W2R+3VG, Alok Nagar, Tapti Nagar, Adhartal, Jabalpur, Madhya Pradesh 482004",23.2001975,79.9421887,Adhartal,,,
8efe820f-8eec-4b9b-b54b-7995acde70c5,Dr. Pramod Kumar,GENERAL_CLINIC,,Jabalpur,"apna sweets ke samne, sai helth club, kanchghar chungi chouki, KanchGhar, Jabalpur, Vehicle Fac. Jabalpur, Madhya Pradesh 482001",23.1797519,79.9631712,Adhartal,,,
2d9552c2-23df-4ced-a9f2-5c80ec25565a,Rishi Homeopathic Clinic,HOMEOPATHY_CLINIC,,chungi chowki,"chungi chowki, KanchGhar, Jabalpur, Madhya Pradesh 482001",23.1800984,79.9631402,Adhartal,,,
5d14b80d-eee7-4a06-a483-8d8582c57d31,Homeopathic Dava Khana,HOMEOPATHY_CLINIC,,Mansarovar Colony,"Vehicle Fac, Mansarovar Colony, Adhartal, Gokalpur, Jabalpur, Madhya Pradesh 482004",23.2010994,79.9508197,Adhartal,086001 55039,,
9776fcef-443f-468f-ac87-1dab2f620ddf,Sai Homeopathic Clinic,HOMEOPATHY_CLINIC,,Sanskar Colony,"6W4R+67C, Sanskar Colony, New Ram Nagar, Pushpak Nagar, Adhartal, Jabalpur, Madhya Pradesh 482004",23.2055692,79.9406304,Adhartal,097539 79133,,
a7bec6f6-2515-4c6d-b3f5-44d9b95890cc,Dr Manoj Kumar...Ma kripa Homeopathic clinic,HOMEOPATHY_CLINIC,,Krishna Colony,"Krishna Colony, Suhagi, Jabalpur, Madhya Pradesh 482004",23.2233642,79.954498,Adhartal,083190 56412,,
559ad805-f671-47eb-ac5e-b63a21fb0372,Shri Aurobindo Clinic Homeopathy,HOMEOPATHY_CLINIC,,Datt Enclave,"Datt Enclave , 943 , Datt Enclave, Jabapur, Madhya Pradesh 482001",23.162007,79.95844,Adhartal,076124 50854,,
3f9757ff-b08d-4150-87d0-68621d911ad9,ROOPA HOMOEO PATHIC MEDICAL STORE,PHARMACY,,Sheetla Mai Ward,"Shop No 01, Sheetla Mai Ward, Ghamapur Rd, Krishna Colony, Jabalpur, Madhya Pradesh 482001",23.1780841,79.9526368,Adhartal,078694 75968,,
cfbfd053-5a40-4549-a8db-66dd6e3bee40,Homeopathic Dwakhana,HOMEOPATHY_CLINIC,,Sidam Baba Road,"5XP6+46V, Lalmati, Sidam Baba Road, Jabalpur, Madhya Pradesh 482002",23.1853604,79.9605402,Adhartal,092001 31170,,
94de6f10-90f9-442a-b24b-c7056b14e6f1,Dr. Prachi Pandey Homeopathic Consultant,HOMEOPATHY_CLINIC,,New Colony Market,"Shop No. 1, New Colony Market, GCF Estate, Durga Nagar, Jabalpur, Madhya Pradesh 482009",23.1962386,79.949835,Adhartal,094253 86722,,
4fe29b15-3da1-403a-a540-0de5b738683c,Nema Homoeopathic Clinic. Dr. Pankaj Nema. Best homoeopathic clinic,HOMEOPATHY_CLINIC,,Vijay Nagar Rd,"SBI chouk, Vijay Nagar Rd, near Hanuman temple, behind Krishi Upaj mandi, Vijay Nagar, Jabalpur, Raksha, Madhya Pradesh 482002",23.187139,79.9160929,Adhartal,075664 52940,nemapankaj2@gmail.com,https://apnabusinesscard.com/Nema-Homeopathic-Clinic
77dab30f-88a9-4086-b9fe-c013f56697f7,New Devansh Homeo Pharmacy,PHARMACY,,Central Ordinance Depot Area,"beside Central Bank ATM, Central Ordinance Depot Area, Gokalpur, Jabalpur, Madhya Pradesh 482011",23.1886351,79.9834395,Adhartal,083193 40493,,
4b62e268-9b23-4503-89b6-8609bdf2b309,Dhanya Homoeo Pharmacy,PHARMACY,,Amkhera Rd,"Basti No.1, Amkhera Rd, Ahmad Nagar, Gohalpur, Jabalpur, Madhya Pradesh 482002",23.1950705,79.9353879,Adhartal,091094 06367,,
88806cfb-49eb-45a8-a6a7-3b4a6f547902,Purnima Homoeo Pharmacy,PHARMACY,,Alok Nagar,"6W2V+J3H, Guru Ramdas Marg, Alok Nagar, Jai Prakash Nagar, Adhartal, Jabalpur, Madhya Pradesh 482004",23.2015676,79.9427357,Adhartal,082510 26565,,
5d99e9b8-1ec0-490e-a186-5d3c7890d75f,Homeopathic clinic,HOMEOPATHY_CLINIC,,shivdham colony vehical mod,"H. No. 56, shivdham colony vehical mod, Maitri Nagar, Maharajpur, Suhagi, Madhya Pradesh 482004",23.2219574,79.9514686,Adhartal,,,
53c9fcb2-0b8c-4646-90e0-875fe3692c44,Aastha Homeopathy Clinic,HOMEOPATHY_CLINIC,,Near Kamania Gate,"6X95+H7H, Aastha Homoeopathic Clinic ,Near Kamania Gate, Suhagi, Madhya Pradesh 482004",23.2189284,79.9582369,Adhartal,,,
475e376f-d28e-4726-84ce-948cfe14df49,Homeopathic Clinic,HOMEOPATHY_CLINIC,,12,"Gopal hotel, 12, Jabalpur, Madhya Pradesh 482002",23.1843625,79.959998,Adhartal,092001 31170,,
25dbbdf9-3b90-4bcb-94f2-8fd2a542a00c,Swastik Homoeoepathic health care,HOMEOPATHY_CLINIC,,Vijay Nagar Rd,"Vijay Nagar Rd, near HP PETROL PUMP, Janki Nagar, Jabalpur, Madhya Pradesh 482002",23.1807183,79.9103827,Vijay Nagar,082510 91408,,
a75a5a66-6798-4064-828d-315e73156832,Dr. Pallavi Mourya Homoeopathic Clinic,HOMEOPATHY_CLINIC,,Janki Nagar,"Near Vasu Dairy, Janki Nagar, Ahinsa Chowk, Vijay Nagar, Jabalpur, Madhya Pradesh 482002",23.1836229,79.9125418,Vijay Nagar,,pallavi7592@gmail.com,https://www.apnabusinesscard.com/Dr-Pallavi-Mourya-Homoeopathic-Clinic
f23e0023-a6ce-4ec0-b5e2-8781f8ebc777,Dr. Mahendra Sahu (Homoeopathic Physician),HOMEOPATHY_CLINIC,,Shop No.27 JDA Market,"Shop No.27 JDA Market, S B I Bank Square, Vijay Nagar, Jabalpur, Madhya Pradesh 482002",23.1885227,79.9127718,Vijay Nagar,094065 58787,sahumk15299r@gmail.com,http://jabalpurhelpline.com/gurukripa-homoeo-clinic-dr-mahendra-sahu
b617d2f6-2ce8-49a3-a5a9-afdac6f104d2,Vishnu Prabha Homoeo Pharmacy,PHARMACY,,Krishi Upaj Mandi Market SBI Chowk,"Shop No. S 149-150, Krishi Upaj Mandi Market SBI Chowk, Vijay Nagar, Jabalpur, Madhya Pradesh 482002",23.1879541,79.9145332,Vijay Nagar,093026 92177,vphomoeo@in.com,https://jabalpurhelpline.com/vishnu-prabha-homoeo-pharmacy
979702c5-ce4d-4273-91ac-748160e370f8,"Narmada Health Care Centre, front of shiv pujan samgri,Ahinsa chowk , Vijay Nagar",ENT_CLINIC,,Ahinsa Chowk,"Tibude complex, Ahinsa Chowk, Vijay Nagar, Jabalpur, Raksha, Madhya Pradesh 482002",23.1839424,79.9102568,Vijay Nagar,070000 84097,,
88c70946-1ccb-43db-ae5c-78e4e43e3931,"Dr. Dilip Kumar Gupta (Thyroid, Skin, Guptrog & Piles Specialist)",DERMATOLOGY_CLINIC,,Deendayal Chowk,"3612, Deendayal Chowk, Damoh Naka Road, Vijay Nagar, Jabalpur, Madhya Pradesh 482002",23.1928002,79.9160968,Vijay Nagar,098263 85063,drdilipgupta1@gmail.com,http://jabalpurhelpline.com/yeshu-deendayal-homoeo-specialist-clinic
9b62fc5e-b73a-41df-8256-a16457bf4802,Ishita Homeopathic Clinic,HOMEOPATHY_CLINIC,,Ekta Chowk,"Ekta Chowk, MR-4 Rd, Vijay Nagar, Jabalpur, Raksha, Madhya Pradesh 482002",23.1844525,79.9112126,Vijay Nagar,095897 23550,pramilatiwarimishra@gmail.com,https://jabalpurhelpline.com/ishita-homeopathic-clinic-dr-pramila-mishra
323728f4-2a3f-466f-844a-5b4987a9e462,Mishra Homeopathic Clinic,HOMEOPATHY_CLINIC,,Trimurti Nagar,"Near Gali No. 5, Damoh Naka, Trimurti Nagar, Jabalpur, Madhya Pradesh 482002",23.1950607,79.9230272,Vijay Nagar,074158 26066,,
1751265d-ae10-48ee-8c1a-ab60e0995579,"Samriddhi Homoeo Pharmacy, Dr Saurabh Shrivastava",IMAGING_CENTER,,Shanti nagar,"opp. Bharat rolling shatar, nr. Kali mandir, Shanti nagar, Shanti Nagar, Jabalpur, Madhya Pradesh 482002",23.1880853,79.9324078,Vijay Nagar,093001 79227,samaridhhi23@gmail.com,http://jabalpurhelpline.com/samriddhi-homoeo-pharmacy
15955afb-68cd-4aff-a88b-2dd6340be9dc,Dr. Ankur Rajak,GENERAL_CLINIC,,Suji Mohalla,"Kali Mandir, Damoh Naka, Suji Mohalla, Ambedkar Colony, Jabalpur, Madhya Pradesh 482002",23.1880013,79.9323366,Vijay Nagar,075661 31170,,
eebdb9ee-2b0b-4f3a-879b-a5c8b8a83f09,Adarsh homeo clinic,HOMEOPATHY_CLINIC,,Bengali Colony,"6223+8M3, Ranjhi, Bengali Colony, Jabalpur, Madhya Pradesh 482005",23.2007516,80.0041622,Ranjhi,,,
78d57498-cb4f-4a51-a1d6-984ef03e5e1c,AYUSH HOMEO CLINIC,AYURVEDA_CLINIC,,Ranjhi - Bada Patthar Rd,"Shop No, 01, Ranjhi - Bada Patthar Rd, Ranjhi, New Ranjhi, Jabalpur, Madhya Pradesh 482005",23.2090615,80.0010364,Ranjhi,078986 91383,,
c26818c6-02f5-4168-947d-38c69a18689b,Homeopathy clinic Babbar,HOMEOPATHY_CLINIC,,Unnamed Road,"121, Unnamed Road, Ranjhi, Bengali Colony, Jabalpur, Madhya Pradesh 482005",23.2023154,80.0033248,Ranjhi,,,
c5cfea7b-fbca-499d-adaf-ef8dedb57bf3,SHUKLA HOMEO PHARMACY,PHARMACY,,Shop No 690914 Main Road Ranjhi,"Shop No 690914 Main Road Ranjhi, Ranjhi, Jabalpur, Madhya Pradesh 482005",23.1973761,80.0025154,Ranjhi,094246 59158,,
628ef940-838e-4493-8c62-a2be3745cc3d,Lodhi Homeopathic,HOMEOPATHY_CLINIC,,Bajrang Nagar,"6X5R+9PW, Bajrang Nagar, Ranjhi Road, Jabalpur, Madhya Pradesh 482009",23.2084954,79.9918429,Ranjhi,094254 64804,,
54fb88af-991e-473a-9661-cd35a3256cdc,s d homoeo pharmacy,PHARMACY,,2428 azad nagar,"2428 azad nagar, beside Allahabad Bank, Ranjhi, Jabalpur, Madhya Pradesh 482005",23.2012309,80.0012831,Ranjhi,,,
5f9e7892-f8f7-4a79-bfb3-f0e247130008,Parul Homoeo Pharmacy,PHARMACY,,Ranjhi Mohaniya Rd,"121, Ranjhi Mohaniya Rd, Ranjhi, Bengali Colony, Jabalpur, Madhya Pradesh 482005",23.2024981,80.0033221,Ranjhi,098261 21414,,
7b250bfb-b532-479e-97c8-c82493fd31c6,Mission Of Homeopathic Clinic,HOMEOPATHY_CLINIC,,Ranjhi,"6252+7R7, Bada Patthar, Ranjhi, Jabalpur, Madhya Pradesh 482005",23.2081617,80.0020622,Ranjhi,084589 86675,,
ffaf826c-9b5e-40c8-b853-2e41440cb8a6,Arnica Homoeopathic clinic,HOMEOPATHY_CLINIC,,Ranjhi - Bada Patthar Rd,"6252 FQ6, Ranjhi - Bada Patthar Rd, Bada Patthar Area, Manegaon, Jabalpur, Madhya Pradesh 482005",23.208786,80.0019599,Ranjhi,070242 75943,,
da4f4b21-8fb1-4a08-a379-c487f9b96703,Maya Homoeopathic Clinic,HOMEOPATHY_CLINIC,,Sanjeevani Nagar,"Sanjeevani Nagar, Main Road, opp. Patanjali Mega Store, in front of Royal Palace, Garha, Jabalpur, Madhya Pradesh 482003",23.1652834,79.8994509,Garha,,ankurrajak1137@gmail.com,https://jabalpurhelpline.com/maya-homoeopathic-clinic
e6a3cae1-7662-4564-9816-14b45dc3e80d,AASTHA HOMOEOPATHIC PHARMACY,PHARMACY,,Anjani Chhaya Sanjeevani Nagar,"5W73+R9H, Anjani Chhaya Sanjeevani Nagar, Mohan Vihar Colony, Garha, Jabalpur, Madhya Pradesh 482002",23.1645586,79.903486,Garha,099263 31551,vinayparoha9680@gmail.com,https://jabalpurhelpline.com/astha-homoeopathic-pharmacy-and-clinic
ad9e8fb4-3032-4bf3-80de-b2bc3ac371a3,Dr. Praveen Choubey (Arogyam Homoeopathic Clinic),HOMEOPATHY_CLINIC,,BT Rd,"Arogyam Clinic, BT Rd, near Petrol Pump, Tiraha, Garha, Jabalpur, Madhya Pradesh 482003",23.1606236,79.906198,Garha,083034 35988,choubey.praveen.13@gmail.com,https://jabalpurhelpline.com/arogyam-homoeopathic-clinic-dr-praveen-choubey
f37947ab-af3e-452f-a6ee-9388bf58145c,Holistic HealthCare,GENERAL_CLINIC,,Shahi Naka Rd,"Shop no.3, Shahi Naka Rd, near Amba Tent House, Subhash Nagar, Garha, Jabalpur, Madhya Pradesh 482001",23.1619943,79.8944161,Garha,,,
8484ac1d-911d-4f93-be93-5d8878824a19,Health Care Homeo Clinic,HOMEOPATHY_CLINIC,,Gulaua Chowk,"5W75+F24, Gulaua Chowk, Garha, Jabalpur, Madhya Pradesh 482002",23.1636495,79.9075857,Garha,081096 03385,,
d64e3790-db39-422c-ab12-52f3ec0c6211,Dr Sahil's R.K homeopathic clinic,HOMEOPATHY_CLINIC,,Nav Nivesh Colony,"5V5Q+Q6C, Nav Nivesh Colony, Ganga Nagar, Garha, Jabalpur, Madhya Pradesh 482003",23.1594346,79.887939,Garha,,,
2a9a1b1e-3e2e-456b-9fde-0d1755ec6ecc,Dr. Pankaj Dixit (Shri Harigeeta Homoeo Clinic),HOMEOPATHY_CLINIC,,Gulaua Chowk,"Opp. Anand Sindhu Ashram, Gulaua Chowk, BT Rd, Garha, Jabalpur, Madhya Pradesh 482002",23.1626521,79.9077038,Garha,091095 31713,drpankajkumardixit19@gmail.com,http://jabalpurhelpline.com/shree-harigeeta-homoeopathic-clinic
dd769cae-0078-4f78-ac3f-150f82c5fc29,Krishna homeopathy clinic dr B.D yadav,HOMEOPATHY_CLINIC,,Vikas Nagar,"Krishna homeo clinic, Vatsala Paradise, near SBI vhowk, Vikas Nagar, Jabalpur, Madhya Pradesh 482002",23.186132,79.9180932,Garha,,,
8580d545-cf1f-42b2-8dfd-0920854d85c5,Ujesha Remedy Stores,GENERAL_CLINIC,,MR-4 Rd,"MR-4 Rd, near deendayal chowk, Vikas Nagar, Jabalpur, Raksha, Madhya Pradesh 482002",23.1911115,79.9143146,Garha,098273 65488,,
97ef0117-8632-4298-b4e6-412d7674537d,Dawakhana,GENERAL_CLINIC,,Vijay Nagar Rd,"25, Vijay Nagar Rd, Kanchan Vihar, Market, Jabalpur, Raksha, Madhya Pradesh 482002",23.1913258,79.9075338,Garha,095842 25633,,
31d5a603-a786-44be-85bc-cdebd516cbb3,Reeta's Homoeopathic clinic,HOMEOPATHY_CLINIC,,near labour chowk,"278/A, near labour chowk, Labour Chowk, Nove Adaresh Colony, Sneh Nagar, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.167699,79.9124314,Garha,,,
92e79370-348e-40a7-8678-fe82214ddc1b,Homeopathy clinic,HOMEOPATHY_CLINIC,,Shanti Nagar,"470, Shanti Nagar, Transport Nagar, Jabalpur, Madhya Pradesh 482002",23.190306,79.9288909,Garha,,,
1e131161-0af3-4b02-a5cc-8b0262eb2a02,Arogyam Clinic,GENERAL_CLINIC,,BT Rd,"5W64+6FW, BT Rd, beside Dental Clinic, Tiraha, Garha, Jabalpur, Madhya Pradesh 482002",23.1606169,79.9062124,Garha,079879 23829,,
5bf652f7-2617-4508-b9db-9739c0d0396a,Lord Krishna Homoeo Pharmacy and Clinic,PHARMACY,,Kucheni Market,"Kucheni Market, Damoh Naka, Transport Nagar, Jabalpur, Madhya Pradesh 482002",23.185986,79.9284494,Garha,098937 96135,nageshwar43@gmail.com,http://jabalpurhelpline.com/lord-krishna-homoeo-pharmacy
f2315ce6-094a-4655-972a-a21ae2f16454,Dheriya Homeo Clinic & Research Centre,ENT_CLINIC,,Ukhri Rd,"5WHC+FJP, Ukhri Rd, Baldev Bagh, Sheetalpuri, Jabalpur, Madhya Pradesh 482002",23.1787096,79.9215655,Garha,086027 86889,,
16b80cd5-67ad-4c82-9fd2-7de588c529c9,संजीवनी होम्योपैथिक क्लीनिक,GENERAL_CLINIC,,Yadav Colony,"5WC6+5JR, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1704783,79.9115145,Garha,,,
7dfcef88-498b-4295-afbc-020877e6f882,HOMOEOHEAL PHARMACY,PHARMACY,,Kamla Nehru Nagar,"Shop No. 2, beside Canara benk, Kamla Nehru Nagar, Nove Adaresh Colony, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1680246,79.9148722,Tilwara,0761 406 0518,,http://www.homoeoheal.com/
767ff750-1c7b-46c6-8327-8e751bfb1e74,Upendra Kumar Clinic,GENERAL_CLINIC,,Yadav Colony,"Gajanan Society, MR4, Yadav Colony, Jabalpur, New Adaresh Colony, Madhya Pradesh 482002",23.1707568,79.9103175,Tilwara,096851 94284,,
81660b00-9960-4bb6-afe6-551776032588,Aushad,GENERAL_CLINIC,,67 Agrawal Colony Jain Mandir Ke Paas,"67 Agrawal Colony Jain Mandir Ke Paas, Yadav Colony, Jabalpur, Madhya Pradesh 482002",23.1667308,79.9165027,Tilwara,093026 73106,,
b9dd0ab5-2da9-4471-b157-ec277b483748,Homeo Homes,HOMEOPATHY_CLINIC,,Nakshtra Nagar Rd,"304, Nakshtra Nagar Rd, Karmeta, Nandni Ronsara, Jabalpur, Madhya Pradesh 482002",23.2180008,79.8960852,Karmeta,094795 04477,,https://homeohomes.com/
ae21bdd8-6e0f-402b-92b8-dfa99b6379dc,Anushree Homoeopathic Medical College,HOMEOPATHY_CLINIC,,Kasoudhan Nagar,"6W39+WQ, Kasoudhan Nagar, Karmeta, Jabalpur, Madhya Pradesh 482002",23.2023552,79.9180172,Karmeta,,anushreehomoeocollege10@gmail.com,http://anushreecollege.com/
bfe564c1-0f10-4d8c-91fa-0171043114d9,Arogyam Clinic,GENERAL_CLINIC,,Karmet Main Market,"Karmet Main Market, Shankar Nagar, Karmeta, Jabalpur, Madhya Pradesh 482002",23.203734,79.90022,Karmeta,093406 21751,,
d07b3bee-ea10-49b9-badc-8bf6ea08f336,Sai Shraddha Homeopathic Clinic,HOMEOPATHY_CLINIC,,9876,"09876, Jabalpur, Madhya Pradesh 482001",23.1620072,79.9584398,Karmeta,088890 17889,,
338a48b5-7ec8-46be-8a9a-c8e2ea476a71,Adelmar Pharma - Hanemann Homeopathy,HOMEOPATHY_CLINIC,,Ghamapur,"Shop No 4532 Kanchgar East, Ghamapur, Jabalpur, Madhya Pradesh 482001",23.179638,79.9597178,Civil Lines,076126 27014,,
cd61ed93-3b2f-4703-8ecd-ea4ee809bd62,Sarathe Homeopathic Clicnic & Pharmacy,PHARMACY,,Gwarighat,"Gwarighat, Jabalpur, Madhya Pradesh 482008",23.1112439,79.923391,Gwarighat,081202 89536,,
d11e3381-f640-45e9-8636-18fbb4483188,Ayush Homeopathic Health Care Centre,AYURVEDA_CLINIC,,Gwarighat Rd,"143, Gwarighat Rd, Awadhpuri Colony, Polipather, Jabalpur, Madhya Pradesh 482008",23.11397,79.9250649,Gwarighat,076126 63663,drpriyaajane@gmail.com,http://jabalpurhelpline.com/ayush-homeopathic-health-care-centre
791c5dea-ebb0-4cc0-bacd-8a8a6d142ad0,Om Homoeopathic Clinic,HOMEOPATHY_CLINIC,,Gwarighat Main Rd,"4WHJ+22F Baadshah Halwai Mandir, 1855, Gwarighat Main Rd, beside Rajneesh Studio, Bhim Nagar, Polipather, Jabalpur, Madhya Pradesh 482008",23.1275876,79.9300916,Gwarighat,,omprakashchourrausia@gmail.com,https://www.apnabusinesscard.com/Om-Homoeopathic-Clinic2
47296193-7c82-4f75-b4db-b53f224da6ff,ramakant chanchodiya,GENERAL_CLINIC,,Aastha Nagar,"4W7F+R7M, Aastha Nagar, Awadhpuri Colony, Gwarighat, Jabalpur, Madhya Pradesh 482008",23.114833,79.9228308,Gwarighat,,,
